text,sarcasm_label
"i guess i'll eat leftovers for breakfast again, while others get black bear.. #cuzididntwantgoodfood #truth #hungry",1
#congratulations to the #hashemite #kingdom of #jordan under the wise leadership of #his #majesty #king #abdullah ii on the #new #year [NUM]!,0
my prayers have been answered we out,0
@user thank you! i think i filled it out correctly,0
#cdc: #enough #patients #getting #flu #shots #this #year: (healthday news) fewer than half of americans have...,0
there's nothing like almost rear-ending someone because they slam on brakes for no reason to get you alert and ready for an exam!!,1
#gapingangels #georgeous georgeous busty blonde drilled in all her aroused holes!,0
@user nice what you cooking me,0
munro's facial expression is my facial expression right now #but #i'm #giving #up #on...,0
@user tamir knows mike brown raised his hands & was shot dead. he wanted cops to see he had a bb gun & was still shot dead.,0
"#sagittarius know what they want, if they can have it, and they always keep on thinking bigger.""",0
@user there is no way you could mean that. no track record whatsoever,1
how does #bigdata and #analytics look compared to the #cynefin cause/effect decision framework?,0
soooo deep #narrowminds #stopwatchingthenews #andstoppreachingoffyoutube,1
she's in malawi and i'm stuck in joburg fair,0
but of course #lucky13 #myloves #sundayfunday #lastsunday2014,0
the american justice system,1
down or not is down right now. that's for ya,1
#ebola #racism #racepimps #jessejackson #doctors #tcot #pjnet #ccot #pjtv #tea...,0
@user because it's much more important to unilaterally remove restrictions on oil and gas sector.,1
#celtics rt @user jameer nelson will start in his return to orlando tonight. marcus smart will come off the bench.,0
@user but if we all hold hands and sing kumbaya they won't hate us!,1
@user thei rights to protest ends where my fundamental rights begin. they cannot take my right of earning livelihood and free movement.,0
no response always seems to attract response. the ! #aintnobodygottimeforthat,1
"@user you were my cup of tea, but you were a total ass so i switched to coffee.",0
@user years ago in m && s in rochdale they had [NUM] left shoes on sale with a [NUM] reduction from full price! #bargain,1
hmmm what to have for dinner,0
"@user no im not mate, yea good pretty much there so shud b gd nxt week bit sore to kneel down still and twinges sumtimes but ok",0
[NUM] units next semester plus work yes so excited for that!!!,1
@user loving how fulham looks like a playoff team. #notreally,1
@user but $[NUM] at a big guy like sephora or jcpenny is killer!,0
@user the word itself is a mockery .... bae ...like abey,0
my current christmas song obsession. played it non-stop all weekend via @user,1
@user thats quite an interesting number coz i managed to read only [NUM] but i will surely make it in #[NUM].,0
8ams are just so lovely.,1
she did two marijuanas and look what happened. don't #legalizeit. #merica (),1
if someone could come give me a massage that would be gr8,0
tryna learn to skate tonight! #pennyboard #skate,1
"lol actually all [NUM] are, but i use [NUM] just for email @user",0
photo: dance icon sports bra/shorts bikini lingerie one size $[NUM].[NUM] leave email for invoice,0
friday hilarity: the cso of #sony just picked up a @user award for #security #sonyhack,1
@user i love how jojo has kept it classy....,1
sanjay dutt asks for parole to meet his wife whereas other husbands want parole from their wives but there no body exist to grant it.|,1
i can already tell today is going to be a wonderful day,1
#notcias #eu #europ how santa juncker can bring the gift of a healthier eu,0
"hahahaha!! #hypocrisy ""mt @user katie hopkins calls russell brand a bully..........:",1
harry's literally such a good person it hurts my heart bye #internationalharrystylesday,0
be blessed friends. merry christmas to all!,0
@user who said that retarded nonsense?,0
i am the happiest person ever when @user wakes me up in the morning!,1
"dear #usps, if it has this address, it comes here. no matter the name. if there's a mistake, we'll fix it. #thanksfortheannoyingnote",1
@user #do #worry. they're percey. @user got the same pair.,0
a smile is a smile is a smile is a smile is a smile is a million people staring at your pissed pants manic laughter smile,0
@user i love when the wilfully ignorant embraces hate and still think they hold a moral high ground |,1
"it's okay, you know playing loud music during quiet hours is perfectly fine.. #somepplhavetostudy",1
is holding not a rule anymore?,0
yaaaayyy valentine's day stuff is out already,1
"#ukraine's #president to #meet #russian, #french, #german #leaders, #rules #out #offensive. via @user",0
"@user spoiled, rancid food and guns in the aisles? rats in @user great. #groceriesnotguns",1
@user can we bring back youkilis? remember when [NUM] year old youk charged mound & [NUM] year old porcello dropped him? #redsox,0
"of course i'm not nervous, i'm hyperventilating for fun.",1
@user haha go to icelands x,0
morelikes_app #necklace #sweet #you #running #inlove #iphoneonly #igers #russia #sm...,0
#teenanalcasting #virgin virgin ] cute teenage virgin playing in her hotel room in tight blue gstring underwear!,0
gotta record my favorite show tamar&vince season finale!!!,0
people who lie to me really help with my trust issues #twittereantaboutlife,1
sorkin identified the 'attack on free speech' from sony hackers before attacking the media for publishing the leaks #sonyhack,1
@user didn't you know that they removed the m16a3 because it was overpowered? :o,0
#instacraze #addiction at,1
@user you're arguments are obviously very impacted by the fact this family were tsi in appearance.,0
@user fading the public doesn't just apply to gambling. do the exact opposite of @user and you're in good shape.,0
double dance with the boys is what makes a monday worthwhile,1
@user i miss seeing your face and t-rex hands everyday on vlogmas -rexemoji,1
"@user so happy i got an offer from trinity laban, i'd take greenwich over leeds any day leeds is where it's at",1
can't fck with you hoe an i'm sorry,1
@user we study hard.. #procrastinators,1
ohio state putting it #onwisconsin ... no match.,0
"less than [NUM] hours sleep, fantastic",1
jimi agbaje is a fine man...in respect to public service what notable landmark has he achieved? tested|jimi...,0
"i feel faint after chasing a whippet and lily, libby, gabby, millie the cats who were playing chase in the garden #aintitfun !! #notfun",1
"digital drumsticks, thanks grandma and grandpa",1
einstein would be amused about strider jumping around in time,0
i love seeing what you guys got,1
bmw i8 sexy az hell but too slow for the dinero [NUM].[NUM] in the quarter mile slow #fan of the design feeling the...,0
went to check on [NUM] cause it was way late for sleeping and bam she was never here. why did no1 find it important to tell me this???,0
@user not passing judgment. been in many binds before and actually love the creativity. vodka is a versatile liquor.,0
#teenanalcasting #[NUM] [NUM] ford f-[NUM] xlt mulberry fl [NUM],0
glad @user is excited to see me.....,1
@user if @user exclude bf3 maps from the poll... i am going to riot!! i really want seine crossing back |i would pay for it!!,0
why does my tongue feel it necessary to try and touch the high speed tool my dentist has put in my mouth?,0
> knowledge itself doesn't mean a person is qualified to represent a religion if * his/her humanity (& sanity) is absent.,0
"@user :-) go for it. 20th century fox copied me and did 21st century fox, after all ... , i hasten to add *very* unlitigiously!",1
cleaning up spew is a definite highlight of my job!!,1
"#steveharvey worships #obama b/c he doesn't research, then calls every1 else ignorant. #fuck this guy. #idiot",0
"@user women say [NUM] man asltd them, y so long [NUM] say sumtin? & the young 1s, where the parents? hotel wit grn ass man? smh",0
we want turkey!!,1
@user get ready for another one on saturday,1
@user ohhh i don't know about that! that sounds sooooo interesting!,1
@user i'm smarter than most people who lie to me. i have fun picking the holes in their stories.,0
feels so good [NUM] get off [NUM] have [NUM] go straight [NUM] school though...,1
@user doing a great job... what do i pay my extortionate council taxes for? #disgrace #ongoingproblem,1
sipping a chicken cuppa soup and watching #jezza how exciting,1
true,1
good crowd at the independence bowl...,1
@user is naughty dog going to be there? #tga,0
incredible. rt @user the red sox have an agreement with justin masterson.,0
aw i love it when my boss schedules me to work the day that a storm comes to the bay area!!!!!!!!!!!!!!!!!!! :'),1
lord have mercy on us. the world's most powerful nation is ruled by two families. #bush #clinton #wasps #elxn2016,0
then that means it has to be square to him @user,0
@user i love button pushers!,1
watching #bones &cradled my leg when i saw @user in episode about chicken #tasteslikechicken #termite #thewalkingdead @user,0
[NUM] and half hour walk #proud,0
i am extremely excited to know what reza aslan and cj werleman think about what happened in pakistan #peshawarattack,1
@user thank you @user for having me on the cover of the feminism issue. my favourite magazine cover ever. lorraineelle x,1
hahahhaha that really made me jelouse,1
i just love eu servers....,1
xmas on the blog feat intimissimiofficial and @user * read our story and share the love...,0
well that's me living till i'm 200yrs old!!! #sarci #wit #low #constant,1
"she heard him cry and his little fingers & toes were counted and mary exclaimed ""he's perfect!"" oh mary, you so cray cray.",1
@user think i may use that in my ads ! :),1
@user what's with the ridiculous hashtagging? #massive #twat,0
seeing @user on saturday whaddddddup #legend,1
i #may or may be #watching #rockos #modern #life... #forevera90skid #imnotthewallabyiusedtobe,0
happy 2nd anniversary to me in sgv. happy ot here in client. woohoo. i loooooove my job. super. more years to go!!!!!!!!!,1
getting ready #yesterday #christmaseve #lastnight,0
"@user no, voting somebody in because they're from latvia is way more important than voting for the best players.",1
@user for elrufai#he represents the masses#so it is our victory#,0
"being publicly called a ""heartless arsehole"" for going about my day as usual.",1
"so, matt and natasha are having sex. #whatasuprise #whatelseisnew",1
i love not sleeping. it's the best.,1
"stop living like a king, you're not one so using this in real life. #exodusmovie",0
"@user i'm really big supporter of #lawenforcement. like sheriff clarke said, it's all theatrics. #ferguson @user",1
"country music & photo editing, my type of morning",0
cocktails tonight yep why not! had one in over a year! !,0
"@user if you don't want to upgrade your ios or keep many pictures, yeah it's great",1
coffee and fiber one. it's worth getting up for.,1
"the silence in #timessquare for #ericgarner last night is only broken by #nypd siren. , watch on ifussss app.",1
she can get it raw !!!,0
found out the reason that weekend closer makes my life miserable is because i'm atheist. #hypocrite #atheistproblems #serverproblems,0
that is the face of a tired man hahahahah,0
@user i thought it funny ;p,0
there are things we are made to go through to harm us but to given us a lesson to teach to someone weaker,0
in other news i havent had a good nights sleep in a week. i feel great.,1
"sarcasm incoming: this weekend is going to be such a great time being grounded with nothing to do but homework, gunna have a blast!",1
lol boy i just wanted a fuck not a relationship trying to sound like a hoe.,1
"final at 7am, i'm ready",1
"wearing my @user rangers shirt, flipping off a crowd in his hometown of boston. so much",1
ed sheeran smashing out his tunes on the victoria's secret catwalk. ginger legend!,0
"you're any moment, every second,|every scent and every flower|as a girl.",0
"it's the crackhead uncle of the hbcu family ""@_kkoolpointz_: every hbcu in alabama looks at alabama state sideways lmao!""",0
@user yeah i'm avoiding you by waking up at [NUM] am my time so by [NUM] pm i'm exhausted. #sucksimissedyou <[NUM],1
watch amazing race contestant talk juicy!,0
love being able to be comfortable in my own room,1
"sometimes i wonder, am i the mouse, or am i the experimenter?",0
a day where ruled @user i got followed by @user wht a day!! lollllll.,1
oh how i love fainting randomly,1
so glad they've found a way to make the gospel socially relevant to klingons!,1
i promote #edm why would i add jazz? some ppl will do anything 2b popular #soobvious #wtf #attentionwhore #keepitreal,0
"@user yeah i did, because it didn't show the convo and stuff, was gonna text it you but no :)",0
not felt this i'll since i was in kos! eugh a great end to a great week...... #beenshite #killme,1
"azealia banks call iggy ""igloo australian""...wooow an incredible rapper diss another one",1
there is nothing i love more than listening to the black eyed peas on the way home from a saturday night loss in petrolia #killerband,1
@user all #u can do beautiful is your #best winning is important taking part & having fun is what matter's :-),0
i think i might be an artist #flowers #pretty #love #beautiful #painting #art #nature #lchs,1
@user what for ? waste of time...:),0
"at least... i've got spine, cause i can feel the pain in my back. #thinkpositive|",1
@user anytime! cash is acceptable every where. and can be used toward whatever they want/need.,0
it's funny because your a fake ass bitch :) #youratruefriendtoher,1
so far today i burned my tongue on my coffee. saw a dead guy on the freeway and chipped the windshield in the truck #gonnahaveagoodday,1
i love my mom,1
@user he's just trying to drive suh's price up.,1
"@user it's ok kev, gurney's bowling the next over",1
@user do you wanna cry? that's how you cry. omg,0
i picked a great night to not want to sleep.,1
"but hey, [NUM] study guide for chemistry down [NUM] to go",0
@user nah dude my buddy puked all over steak and shake,0
@user ooooo touching myself to odb he is the greatest giants player to ever play the game... screw that the best player ever!!,1
might go back to bed it's easier then making the effort @user #wrong,0
ahhh winner and epik high. #2014mama,0
babysitting night! hoping my car doesn't get towed bc idk where to park,0
i have to leave for school at 9am and i'm still in bed #fucktherain #wherearemyhunters #imgonnalooksocutetoday,1
[NUM] hours of sleep is sufficient to tackle this day. #timezoneproblems,1
day [NUM] : sun|but it's not sunny today |#decemberphotochallenge #france #sun #or #today #day3...,0
so this week is just getting better and better,1
"grandma's coming over, yay money. #lol #kidding",1
s/o to the bengals for sucking it up yesterday. totally made it worth me staying up [NUM] hours yesterday and coming to work this am.,1
"#hunger #has #vanished #from #our #affluent, even #overweight, #society",0
gripping new ebook not for the fainthearted or politically correct. please visit site,0
"soon, stop, wtf, and omg are deff my fav things to hear",1
[NUM] historical images that normalize #breastfeeding via @user we're so more tolerant now...,1
crushes are great until you realize they'll never be interested in you.| :p,1
i'm so glad i work a double on new year's eve and then most of new year's day... #pissed,1
i love finals week! #justkidding #stressed,1
funny annoying you men's tee great for family reunions! #funny #tees,1
"@user because your ""sarcastic""?",1
@user i'm not a lohan anymore detox now for [NUM] weeks new me! [NUM] week tomorrow,0
chasing my dog though the house fun,0
huge for @user rt @user congrats to today's #12daysofchristmassweaterscontest winner @user,0
they don't even listen to ur order talk about great customer service,1
ah @user soul show making my sunday morning at work more bearable #cold yet #happy,0
"there's no such thing as ""too much ammo""",0
it's the most wonderful time of the fiscal year :(|,1
@user is it snowing in canada? just on the hills here at the minute but hoping for a white christmas,0
how badly do you need that burrito? (that's sounds naughty) #burrito,0
well today has just started off great.,1
i love being on hold. especially when the music is so great.,1
hit them angles and duck face to hide those wrinkles ; ) #thatsabossbitchrightthere . . . !!,1
at least my tan looks good need to learn to appreciate my pale skin,1
@user i won't be pledging anytime soon...why are these grown women competing..aka vs delta...crabs in a barrel..sad,0
getting sick just in time for finals is so great,1
thanks for clearing everything up koenig #serialbrady,1
just received an email that i am the heir to the nigerian petroleum corporation. i should immediately send them all my bank info.,1
what am i doing with my life,0
"same as what whoopi said about rape of [NUM] yo by roman polanski. not ""rape rape"" b/c she was drugged. via @user",0
@user have you heard back yet?!,0
"oh lord! rt @user rt @user before becoming an actor, tom cruise wanted to be a catholic priest.",1
cc: @user my last tweet. wayne's world is a great movie.,1
lady in red |#ootd #im #the #mom #the #godmother #lol #athenakairalyn #baptism #love...,0
to have a highway clean up section of highway. people expressed their freedom of speech @user,0
"@user its my workhorse, practically glued to my hand",0
@user i bet those fairways and greens rival the work of @user,1
"#comptroller: #citibike #stations, #bikes #being #properly #maintained: as citibike gears up to expand, the...",0
is when someone has been quite vocal against liberals but at the same time supports @user :),1
and he takes calls when his phone thing works @user,0
it's so much fun to drive a front wheel drive car in the snow,1
another new politician in the state with a social science degree and a liberal arts diploma... just what we need #greensfail,1
getting my midterm back was such a great start to my day #badday,1
same #soundcloud dl: follow> @user #atl #consciousmusic,0
looking forward to mine and the boyfriends 2nd christmas together!!,0
@user no u dnt hav to..bt sme ppl do....evn whn they do shit.. :-p,0
@user first line is correct!! can't say about the latter one!!,0
buzzing for school on monday..,1
fleury with [NUM] shut outs so far on the season. he's still not good though,1
"wrapping up crotched mountain commercial tonight, and packing everything up to head up to loon mountain resort...",0
tough day in sun #kitsch#funny @ costa teguise lanzarote,0
michael have a sexy face when he cough,1
@user well it's not any worse or better than 'stark raving',0
@user thanks for leaving the dish for us #badbusiness,1
just snap chatting my sister a few times.. #shelovesitwhenisendthatmany,1
@user home page at [NUM]:30am shows dow -[NUM].[NUM] but it's +[NUM].[NUM]. can you make your home page stats more real-time pls?,0
photo: abstract tribal bubble jumpsuit size: s-xl cost:$[NUM].[NUM],0
rain and sleet hun? yeah i totally want to get dress and go to work. sounds like fun #iwannagobacktobed,1
"my professors moustache is so uneven, mohstash would be ashamed right now",0
best christmas gift @user new album.,0
my life won't be complete until i meet @user,0
if this year wld be filled w all these rainy days it wont be so cool a cool way to start e year,0
"well that's my becky in london with her nan, an the big girl dan too start her new job tomorrow #feelingabandoned haha",1
@user #me and #change were not friends i still need #time,0
small amount of lads with birds nests' for hair cuts #ha #3allover,1
"rolls-royce, as envisioned by the wonderful people at mansory #rollsroyce #purple #customcar",1
@user well what can i say,0
nosebleeds in the morning are my favorite,1
the world's biggest online job click and get started now!,0
@user funny thing is now she's a security guard at fed ex in la where i pick up all the time.,1
"pretty sure there's a satanic baby in the apartment next door. stays howling. not crying. howling. all day, all night. ugh. #killmenow",0
losing the keys to your car before your have to drive yourself to the airport to catch a flight is awesome.,1
casual stroll with lauralobaugh rochester #funinthesun @ key west islands - florida (u.s.a.),1
i love how @user can stay up and tweet but can't stay up and hang out with me! #truebro,1
"got up early to get the earlier bus , & i miss it!! now i have to wait...well this day is starting off wonderful..",1
that moment when you have to go to the bathroom but the cleaning lady is in there....#stillholdingit,0
@user # shocking,1
the downside to working in fisheries and conservation is that you can rarely afford the cool things that promote your job,1
love people that don't act like adults.,1
i adapted the snoopy comic for academic paper submission :p reviewer [NUM] is the stuff of nightmares!,0
@user what does pti do apart from whining? #youthiacrasy,1
"still wondering why the pop-up ""save password"" still pops up even when you do not tick ""keep logged in"". -sarcastic",0
"and with this revelation, the african-american community's faith in law enforcement skyrockets!",1
@user at [NUM]:30am? who's gonna favourite it? an owl?,0
@user i have a boyfriend! () *hair flip and walks away*,1
throwing up on christmas morning is my ideal way of spending it.,1
who's eating everything on the table for noche buena?,0
@user shit! i better shut my stupid girly mouth because im so concerned about what men might think of me.,1
"this team from covington, ky pretty much sucks. #gosteelers",0
unless he's changed @user,0
"velvet and rhinestones babydoll|size:medium and large|comes with softly padded under wired shelf cups,...",0
#politics is not my cup of tea says #sonakshi @user of #lingaa fame . #sonakshi dad #shatru is our top #bjp leader,1
@user i don't believe you!!!!,1
"@user ([NUM]): if i had feelings, you would have hurt them.",1
"@user well, people did ask where would have been without mccormack, and here we are",0
@user annnnddddddd your opinion is irrelevant,0
@user trading a sp for a defense-only ss? brilliant trade.,1
saturday selfies miss you guys @user jessica101xxx mark8 kiss each and one...,0
today should be fun,1
check it out!,0
"heh, and fat, too. #shotsfired",1
two broke rednecks father/daughter riffing team who make fun of old educational films n more |,0
"i'm seeing #catfish while i search for a #fishsitter for my #goldfish, #lovelife",1
"@user and we know abt the ""goal"" that (never) crossed the line #holierthanthou #henryisalegend",1
@user nice. we make it in a pot with butter & himalayan salt. sometimes with infused salts for a change.,0
"@user |here we are all alone |you and me, |privacy |and we can do anything |your fantasy ||#getmetoevc",0
stop subtweeting,0
looking forward to new year :d,0
i just found out i have a 13th grade education: must have slept through that entire year,1
@user gotta love how honest kids are. #saywhattheythink,0
"pain is inevitable, suffering is optional|#anonymous",0
read at the news '#middle #east #updates #/ #assad: #us-led #airstrikes #serious #or #efficient',0
"while politicians are busy in scuffles #pakarmy is doing their job yet maligned ""@peaceful_h:salute [NUM] pakarmy",1
is it ironic for a @user song to come on my #ipod after a @user song?! #selenagomez #justinbeiber,1
@user gg for giving us amazing collections for [NUM] yrs.in fact i was planning to do the same for u from my prospictive,0
@user have you guys tried unplugging the servers waiting [NUM] seconds and plugging them back in? #psndown,1
here's the final episode of #minecraft #hardcore survival... we die while trying to get a sustainable food source,1
"@user what's the opposite of a cheat day"" called? because that's what i only have one of per week"" |what he said.",0
@user thats not weird at all,1
"@user aww, you poor thing, i feel so bad for you being in sunny florida. i don't know how you can handle it! ;)",1
"just realized i haven't watched this weeks episode of degrassi. i ""eventually"" get around to it.",1
#kimk dress style!!! @user s it or ? #balenciaga #kimkardashianwest #kimkardashian #vestito #moda #[NUM] #go...,0
"when singing along to songs in korean and there is a part in english, i sing it with a korean accent. why.",0
@user continuing with that wonderful customer service ?,1
oh hello flu! thank you for fooling me in thinking you were gone! i missed you so much! #flu #yaay,1
last day of classes #trill except finals whoop,1
can't wait for the [NUM]:[NUM] hour drive back home. #betarocks15,1
@user |part [NUM]~ article| ~uexpected,0
@user great christmas.,1
i don't think it's the last time ;-) #hobbit #onelasttime #cinema #ov #3d #48hfr,0
well. if it's not one thing it's another. but hey why not a like new exhaust. #pissed #grrrr,1
are you excited for the new #blackberry #classic #smartphone? check out this article by @user,0
walking in this was fun,1
@user for the masses. i love it.,0
image via we heart it #boy #funny #girl #k #mad #ok,0
"dear dr. diaz, gravity does not exist, einstein got it wrong. i wrote a book explaining my theory, let me know if you want to read it",1
@user i don't think your caramel frappe is salty enough. #mcyuck #lostsale,1
"sooo mad right now, great way to start my day",1
don't give up what you want most for what you want now. #inspiration #motivationalquotes #startup,0
#minivan #mom #ebony #wilkerson #guilty #by #reason #of #insanity: #judge: a florida judge ruled friday that...,0
"@user i guess the picture will answer it. |still , answer [NUM] - above and beyond.|#quiksilvergoessupersonic",0
happy stfx day! lost my #xring in '[NUM]. it was found [NUM] mo's later glistening on the 18th green of lost creek golf club. #xringmiracle,1
miss skateboarding and it's not even winter yet #skateeverydamnday @ hoof life,0
@user you do look a die hard fan of his,1
#chattyman never fails to make me laugh @user #[NUM] talk show on tv! #loveit,0
"wait for it ""city-data"" will become a fox news site soon @user",0
really looked forward to waking up this early for finals......,1
turns out a sausage butty from burger king is just a burger. really enjoyed eating that at half [NUM] in the morning. #feelshit,1
@user y'all are doing a great job at keeping people safe,1
they bombarded out country #immigration @user,1
thank god that the wait for an appointment is only until february.,1
sorry this doesn't make any sense why make it even more tough? that's going to produce more players..,1
why is isis an acronym for words in english?,1
@user it's been over a year since you tweeted. #doinitright #maybenextyear #newyearsresolution,1
@user shows you that apc is a free and fair party#run by intellectuals#and this is what we call democracy dictatorship#,0
its so hard to choose between the pleasure and the pain #girl #december #love #dream #strong,0
i'll go to hawaii!|bye bye my friends! i'll be back#hawaii#trip#with#myfamiry#because#girlfriend,0
@user - absolutely love this song! #cantstopsinging,0
take my time because i want it all right?,1
@user can't wait to play the #bfhardline beta with you xd #epic,0
left my lunch at home. swansea canteen outdoing themselves with this generous and well priced portion of food,1
we hold these kids back..... #rut340,1
"can't believe ash made this, too funny #tolo #never",1
when you get friendzoned by someone you trying to friendzone...sigh,1
wow !!! really ??? homework in the weekends?! #talkingabout #theteachers,1
... @user slaying in igloo australia's home country lol rt > @user nicki is slaying new zealand!,1
i love waking up five minutes before i have to be at school...,1
falling asleep to the sound of rain is so relaxing,0
gotta love #emc's latest feature on the vnx side.,1
@user everyone just wants to be you your just sooooo cool,1
my life on a daily basis #notreally #lcsbeauty #followme #lblogger,0
@user the good old days!,1
@user tried to cut and paste a tweet from sa mining where they got go green consulting ... it's in my timeline.,1
is not lost. @user,0
shawn still hasn't follow me....and i'm okay with it,1
gotta go home and cook a big breakfast,0
@user |horrible day in cambuslang! very christmasy,0
and then today was . what a surprise! #2of6 #6daystretch,1
off to search for a christmas gift for my dad bc procrastination,0
hashtags are great idk why everyone stopped using them #jk #bye,1
"@user i infer that you are besmirching coffee, but that can't be right",0
@user to be fair he looks like he's lost a lot of weight since his amazingly successful halcyon leeds' days!,1
#oldfriends#are#old#anymore,0
#canned #food #lot #of #space #interiordecor please rt:,0
"there is only [NUM] race, human so i dont look at things by the myth of ""races"" @user",0
i now have zero resect for demarcus cousins.,0
the city that only sleeps on mass transit. #naptime #isntitironic #donchathink #imnotsure...,1
"@user #psa hey jay, i tuned in when u said ""why all the cocaine talk today....after tweeting coke joke saw it's escobar's 65th",1
@user it's no longer political.@barackobama is setting the stage for all out race war.that is his only way he can succeed.,0
they thought i was gone ! these vegas niggas gone respect me and know i been doing this shit too ! & i...,0
#bit #chair #comfy #mind #nope #ikea #decor|please rt:,0
"@user this made me think of you ""@tfln: ([NUM]): i need vodka mixed w a bit of holy water right now""",0
@user clever you!,1
when someone who is extremely selfish dramatically wonders why people are so selfish !,1
"#femalecondoms |#herpes is #curable, it #can #be #managed..",0
@user gun laws will fix everything,1
sexist article in the daily fail about men wasting money on cycling - accompanied by recommendation for a handbag costing [NUM].,1
"@user looking great today diane, it's not fair you're not on more. enough diane",1
that moment when #babyboomer next to you philosophize about the lacking #communication skills of #generationy -> #newwaytocommunicate,1
@user tweeted this at me yesterday,0
#fears #for #female #saudi #activist as #detention for #driving a #car is #extended via @user,0
i'm not usually a fan of anything #pumpkin or #pumpkinspiced but omg. these are the best cookies i've...,0
people in this school seem to amaze me..,1
we spend our childhood in a hurry to grow up and when we grow up we want to retain our childlike nature! #justsaying #lifegoals #kids,1
@user that's [NUM] steps. but i can dig it.,0
@user there's no personal responsibility anymore. you can't expect anyone to think.,1
.@nypost .@cameron_gray oh that makes it all better!!!,1
san diego is amazing and i'm never coming home,1
@user how can you even keep up with all this great music?!,0
getting my shit together in [NUM] like........ #2015isthenewturnup #myboos #funtimes #makingmemories...,0
"wow, look at you hotshot. #isthatajoke",1
@user definitely consult a tax professional on that one.,0
what a joke. thanks for the detailed response and communication with your customers. @user,1
oh noes! the night train berlin-malm runs only during summer! & me who was planning a long comfortable train trip :(,0
"when j need the mailman to come late, he's here at 8a. when i can't wait for the mail to come? 7p.",1
don't forget the true meaning of christmas,0
#page#found#[NUM],0
i just swallowed my giant lozenge. now my throat actually hurts. i'm glad i have twitter to share my despair. #sick,0
@user not always. they've found them in $500k homes,0
like tyndall's system i just think robert hubbs should play more he gives us another scorer and a consistent 3pt shooter that our o needs,0
"good news! thanks to the #aca, my husbands insurance premium jumped up [NUM].[NUM]% in one year! hooray! #thanksobama",1
i miss the days when all my close friends lived in the same city.,0
what do you call a chinese millionaire?,0
because standing by a board about dental hygiene for two hours is how i wanted to spend my birthday..,1
@user right! clearly the po-po has been playing too much call of duty,0
"migrains,, throwing up are always fun",1
"@user we are here to fight endlessly and change the system, atleast i am not going anywhere irrespective of result #ak4delhi",0
i love [NUM] hour shifts,1
that's always a great way to boost self-esteem,1
carbon everywhere :) #carbon #hood #sticker #strips #down #red #automotive #dope #cars...,0
@user so pissed at 2k rn..,0
gotta baps that hoe thou,0
dentists oh the joy,1
when you show your valid [NUM]-[NUM] railcard and shes charges you full price anyway. great service from tamworth @user,1
"my dove wrapper told me to be mischievous, so if anything happens, that's my extenuating, external attribution to blame #psych",1
tribute to a brave elephant simply defending his family.,0
@user there are more lawful ways the lawmakers whould av gone about gaining entrance not by breaking the law kind of,1
love this weather,1
@user kohli showing all the guts of scooby doo. #captaincourageous,1
@user i don't like yellow but most of my things are yellow. hi kapitana!!! nagaaral kmi ni @user asdfghjkl huhuhu,1
mid speech @ christmas lacrosse ball #flattering @ grand cafe,1
it's nice to see continuity in our gender struggles.,1
i just love when you test my patience!,1
"@user my ex husband's autopsy report from the coroner took ages too, it just seems to be the slow machinations of the process.",0
"the secret of #change is to focus all your energy, not on fighting the old, but on building the new. ~source unknown|#quotes|#qvaw",0
"gotta love the ""friends"" i have out here hahahah #nosuchthing",1
"#opec #chief #defends #policy, #says #group to #try to #ride #out #price #fall. via @user",0
taking over the mansion with the mexicans @user,1
just dropped my new single||it's me||i'm single,1
favorite @user if you love romance novels. #love #drama #romance,0
bhopal victims don't get justice aft 30yrs but don't find place in prime and a man traveling in business cls is prime time news..,1
the #hardest thing's #knowing & #having the #faith to #keep #going,0
"looking forward to a nice and long 130km #cycle tomorrow, in the minus degree weather #fool #festive500",1
when that bish defollows you #disney #belle #morefollowersplease,1
just got the message i need to start working at another location. brilliant! now rushing towards second location. oh god i hate mondays,1
just flossed and then ate right after #inconvenient,1
he has all the virtues i dislike and none of the vices i admire.|winston churchill,0
@user nice smile,1
@user chortle. would he have liked palmer?,0
"@user zero place for that. when the karma train finds raiola, i hope it has a full head of steam",0
"im aware that nye celebrations are usually laiden with false expectations,i'll just be happy to close the door and kick [NUM]'s arse thru it.",0
"day [NUM] ""joyous day"" #decemberchallenge #picture speaks for itself #costateguise #beach#peace#2nd home#...",0
what a good way to start the new year..|,1
oh sprints i love you,1
idk what i love more how cold my western civ class is or western civ.,1
".@toppscards i couldn't find the letter in my binder, but i did find these!",0
#nypd not cute #nypdmutiny i am sure the citizens feel real safe you showed us who you are.,1
yeah english stop saying jane's word,0
my favorite color is every color.,0
@user true n that's y we r jaded every year,0
@user n the is the promotions r by human n not by the religions. for strictly speaking all religions believe it is the right [NUM].,1
coin ! watcheronawall: anyone else find it sad that we have to remind conservative republicans that torture is wrong? #torturereport ...,1
"@user when did you get so cynical, karna!?!?",0
"dude said i better think hard , so he can take me to cheddars lmao !",1
@user pierce had [NUM]. what's wrong with [NUM]?,0
"@user i'm trying to decide if that cover says ""lonely widower' or not.",1
@user wtf thanks for saying bye,1
gym and i are gonna have a reeeaaalll nice date tomorrow. #imgoingtostruggle #vsfs2014,1
"yoga pants, a sweatshirt, and nikes, am i @user yet?",0
"@user i learned that if you want to make it bad enough, no matter how bad it is, you can make it. -gale sayers #wise",0
i got tampons!,1
@user toronto man finds woman with ex-girlfriend's name for free trip around the world i should have changed my name!!!!!,0
